,DDPG,TRPO
0,345.86962890625,450.03363037109375
1,857.6287231445312,1125.6229248046875
2,346.5649719238281,567.033935546875
3,1978.2374267578125,529.2647094726562
4,89.13375854492188,1786.072998046875
