,DDPG,TRPO
0,2101.370361328125,1095.3614501953125
1,56.545352935791016,989.4212646484375
2,996.2902221679688,1369.58544921875
3,1549.7490234375,609.488525390625
4,-10.058059692382812,1333.2816162109375
