,DDPG,TRPO
0,705.5476684570312,998.7938842773438
1,974.3762817382812,1631.732177734375
2,1021.39697265625,1517.59814453125
3,936.2583618164062,1873.3404541015625
4,517.5221557617188,1906.802490234375
